z_1,z_2,Generated
-1.0744793842225393,-0.6037880803030672,True
-1.750156751003076,-0.9460323249977383,True
-1.1449201081501108,-0.29449502858157406,True
-1.665565871222845,-0.06867857889904028,True
-1.40297079584296,-0.91498923588895,True
-1.6116002552729918,-0.5966587295258413,True
-1.86676471100549,-0.5290295453439259,True
-1.5540783920021817,-0.4603472492423578,True
-1.5245115557045534,-0.3819613416729982,True
-1.0779099782149526,-0.8078780730315266,True
-1.6553003164292148,-0.710444966415002,True
-1.1813009803027257,-0.6207532512864176,True
-1.9536615118511724,-0.15251931450119938,True
-1.8528199616365866,-0.7285868459191296,True
-1.2689607952106665,-0.023272247761137344,True
-1.88947713964887,-0.19912368594511887,True
-1.531767574828431,-0.6881037472898618,True
-1.4934686534673163,-0.3242419757164342,True
-1.5588672480559662,-0.8881656567220747,True
-1.951452713109037,-0.4964968451832882,True
-1.8316908706469999,-0.7599646188609122,True
-1.309903294055716,-0.4255028521978452,True
-1.4672493700509954,-0.4362089378117727,True
-1.619504846283896,-0.9786980506641937,True
-1.3983017654410916,-0.7923333187290199,True
-1.8634987513012442,-0.3694580675958864,True
-1.7511374945956892,-0.7569257088165603,True
-1.9984033492407427,-0.04333158929397851,True
-1.106519723450516,-0.5286265208381813,True
-1.9477132680485751,-0.5793109578929191,True
-1.461574768165102,-0.11093627571241993,True
-1.5366825741074277,-0.08116851990377982,True
-1.3851725353369782,-0.07904174807210707,True
-1.0229735385608427,-0.1064137896100259,True
-1.9385207891493303,-0.802370825661252,True
-1.8949693395034637,-0.26840007867435756,True
-1.024585656321829,-0.8104239063849239,True
-1.7184088066265915,-0.5085224083856502,True
-1.435460463849074,-0.07235706895902516,True
-1.3220466772161203,-0.5187745781030826,True
-1.634299421857216,-0.2058505618654174,True
-1.0779748767774584,-0.9356155017771275,True
-1.1932293667547866,-0.231782811419174,True
-1.4601245162617853,-0.9363469260209346,True
-1.699376656056538,-0.6042576558334523,True
-1.1457616599834581,-0.3411162062084989,True
-1.4187866733802,-0.3802513435118263,True
-1.5308022006947977,-0.7461399248275068,True
-1.6984000710557203,-0.006690950781151228,True
-1.8048093086639176,-0.5060587597447317,True
-1.383293180264138,-0.8787148484984926,True
-1.153701228100529,-0.7021386495483317,True
-1.733316349116855,-0.6109242590949934,True
-1.2465501521762756,-0.28453120460253856,True
-1.3040865269857869,-0.528786501659641,True
-1.2027464584026786,-0.5341852198263121,True
-1.7326087484520756,-0.04540051851017657,True
-1.2770603810272956,-0.05705992634043666,True
-1.6147699017743444,-0.24817484493836006,True
-1.1694757666193252,-0.21004851979772332,True
-1.539965130184448,-0.7864507425928526,True
-1.5525377130203963,-0.9985959458951164,True
-1.055086166432897,-0.4019487487408646,True
-1.3424825874154631,-0.719214882801301,True
-1.7739376995840805,-0.27331724063032803,True
-1.8746438412686053,-0.3656083085795555,True
-1.1325683090059129,-0.717624121615374,True
-1.5916155372254797,-0.027548601431704678,True
-1.0150382137266576,-0.40213240665723493,True
-1.7624031404378937,-0.35598884440178913,True
-1.0658953522378936,-0.8509820636703825,True
-1.7281531078158465,-0.8826832370314797,True
-1.888982168914096,-0.06724012296550563,True
-1.6980304439416147,-0.4221694868119643,True
-1.9438156598609588,-0.9801826077508541,True
-1.49587733185142,-0.05416853569554281,True
-1.5397726455519045,-0.839610397763247,True
-1.5453889480378762,-0.12121615314301881,True
-1.5055537902914902,-0.40429786006923396,True
-1.8087630486754154,-0.039209741857167524,True
-1.5519886869338206,-0.18671694471151745,True
-1.9375476998267689,-0.00089405472709847,True
-1.0302992666070652,-0.5476251480943444,True
-1.6616328459690366,-0.3658144833837126,True
-1.7911512632373192,-0.7423944011305432,True
-1.6597665210032058,-0.007709570561602375,True
-1.6135724672923333,-0.5714174850371135,True
-1.8524788612703214,-0.11034512486635006,True
-1.6631833260810227,-0.008769603135686421,True
-1.8442406288256863,-0.8106211919484042,True
-1.111257942070172,-0.9880162588715097,True
-1.516335691122767,-0.9282562993914593,True
-1.7717128110504334,-0.5589988368028018,True
-1.163098306981062,-0.25346444520983136,True
-1.4659848998804645,-0.808567341035205,True
-1.035426188628852,-0.8921149988698585,True
-1.5082678060137515,-0.4652919868845026,True
-1.104837548326318,-0.11839564820263315,True
-1.5739985920059882,-0.9766443030180342,True
-1.7351601382616497,-0.7551667675417777,True
-1.7190566213256036,-0.3873684513555311,True
-1.3107213926499122,-0.612794829813755,True
-1.3894022130241086,-0.916138388196457,True
-1.0183332782942869,-0.1143960667852606,True
-1.4711094976355992,-0.5453202367656761,True
-1.5137621092898041,-0.9619712033668602,True
-1.8628302089235502,-0.6277142994215975,True
-1.1412534850660287,-0.3302900513079554,True
-1.270218174782636,-0.22177822835909633,True
-1.6964806179718797,-0.13292072969371838,True
-1.8854159977477667,-0.0508368446367512,True
-1.883485296816045,-0.05867206209537834,True
-1.9285033856565286,-0.628421453232505,True
-1.0078802427457219,-0.355497137755602,True
-1.0625502611924982,-0.7975076608973224,True
-1.1631359100276013,-0.4044620969191486,True
-1.4894296129859863,-0.7590965804232681,True
-1.98994481117939,-0.9512476939891756,True
-1.8589460978015753,-0.07638141063647164,True
-1.4598705082426293,-0.2853159304784245,True
-1.312207638654134,-0.36612685687644275,True
-1.924573979571103,-0.47861990272269417,True
-1.22183336624211,-0.6688003980301958,True
-1.9089726863063776,-0.9433744644519488,True
-1.5975091111349589,-0.6035193652129659,True
-1.917853864166163,-0.5516989801925715,True
-1.4933326396124431,-0.9882998631444214,True
-1.390668434310351,-0.8807857321885841,True
-1.329496054349549,-0.24326496865399505,True
-1.8461817010316457,-0.02681141043810087,True
-1.701960166898227,-0.07298941702685158,True
-1.3095510873198575,-0.22196630714585575,True
-1.635290879355415,-0.845702177031608,True
-1.3774600644539676,-0.803136775253357,True
-1.3818834852697317,-0.1739870561247555,True
-1.4607634151112396,-0.7564378298673294,True
-1.9060777384464396,-0.534304653657164,True
-1.2072687295216329,-0.6921380974844987,True
-1.516240380630596,-0.2393490586200291,True
-1.768015871360256,-0.22155461635741058,True
-1.834244906669936,-0.3694497420292704,True
-1.3521171156832987,-0.6900834504445581,True
-1.8137102851523645,-0.028122998285219025,True
-1.8004956286586347,-0.591200084008221,True
-1.4207283859004871,-0.41044395120707733,True
-1.9556499104756275,-0.7569514996248796,True
-1.5395559634129636,-0.2989805539864222,True
-1.9742827719747305,-0.0546492387577423,True
-1.7207843231377309,-0.3715040971444993,True
-1.9157613738126666,-0.9989768940066801,True
-1.3532928438143255,-0.06967980472896362,True
-1.532174621251926,-0.4971111575788618,True
-1.3003097799331884,-0.5434566252658735,True
-1.407386883187295,-0.11624269649075258,True
-1.1806356281608201,-0.9396946482956369,True
-1.0076597218263919,-0.5765717233716525,True
-1.212147411716145,-0.13426510606921604,True
-1.0772234490987036,-0.33672515251614854,True
-1.092977491378301,-0.638200585178698,True
-1.115326105586084,-0.40655439936616256,True
-1.6938166861742294,-0.40174941731874536,True
-1.7829365956332994,-0.6807209762220889,True
-1.723858175289144,-0.5229909379535342,True
-1.4790162847303523,-0.7737071767436551,True
-1.0024135637676834,-0.8779094140910532,True
-1.6518596162624863,-0.323092457285614,True
-1.8755241645384821,-0.4126869358951072,True
-1.7213841040556495,-0.670702111794609,True
-1.2833494037114437,-0.6900176276927081,True
-1.888542249343038,-0.13200844829645264,True
-1.849077557403653,-0.01452634377460349,True
-1.1947642311957956,-0.9663392187692399,True
-1.6244851512666059,-0.6366414837727921,True
-1.0740677827612417,-0.5992702990147722,True
-1.2264954544861215,-0.0021805455105020632,True
-1.0239033127228248,-0.1897043398903564,True
-1.6548660073835646,-0.7637404502600451,True
-1.984649118789147,-0.04062812276437211,True
-1.6966991730228616,-0.16259829173107687,True
-1.0378395001915277,-0.3996935857118956,True
-1.94272090171743,-0.5197016047021285,True
-1.2117777509477805,-0.041903115184059425,True
-1.4756510771453435,-0.3189408086633344,True
-1.3267220864074012,-0.8712108728491997,True
-1.713134851801418,-0.44016941532557485,True
-1.1112370406646828,-0.1777465600891387,True
-1.7291575676316846,-0.36908322914020286,True
-1.7360897079691036,-0.37054058712419,True
-1.681387685969824,-0.33463274960160594,True
-1.3173801410651302,-0.03158358949160134,True
-1.8098728115172453,-0.08137196486605347,True
-1.4250530897815996,-0.47818981121411686,True
-1.941231027061086,-0.20167620943422382,True
-1.2848967451590538,-0.4854319359027499,True
-1.3121696229556954,-0.6418252368224856,True
-1.1330477148856137,-0.43121819041041376,True
-1.2876807762248377,-0.9869321737673707,True
-1.7205250443352424,-0.27887898199457506,True
-1.0178359231191005,-0.7380666297691063,True
-1.712281325444411,-0.41724135757338643,True
-1.158503100890132,-0.20035660519442444,True
-1.7058087921693885,-0.1625072459181266,True
-1.0324228218183418,-0.8376718647012747,True
-1.7259261214069404,-0.49565140620157533,True
-1.3723043254390337,-0.4721814100044589,True
-1.7057227807323485,-0.44557523348751993,True
-1.018647259789583,-0.3669211522849868,True
-1.81850837136977,-0.6527262414268936,True
-1.0673273186336991,-0.34165024640741415,True
-1.0821889783225027,-0.5133493419881408,True
-1.3556494905344962,-0.5445498513794162,True
-1.1179613370338561,-0.3744337175458369,True
-1.758242004831159,-0.3525338552052323,True
-1.2222114587429114,-0.609343923433333,True
-1.3344989378057273,-0.7600768164365097,True
-1.2315144379076892,-0.5908221395661698,True
-1.04318984455108,-0.9680973333996741,True
-1.0838990674208426,-0.6485187028588496,True
-1.7526946020579093,-0.15720929008532436,True
-1.6723649308245174,-0.36879868655031367,True
-1.6067854098058585,-0.7945040488517737,True
-1.1505387569532382,-0.6259198268939852,True
